AL011998,               ALEX,     26,
19980824, 0000,  , TD, 29.4N, 101.2W,  20, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
AL041998,           DANIELLE,     61,
19980824, 0600,  , TD, 13.4N,  34.3W,  25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980824, 1200,  , TD, 13.8N,  36.1W,  30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980824, 1800,  , TS, 14.2N,  37.9W,  35, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980825, 0000,  , TS, 14.8N,  39.8W,  40, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980825, 0600,  , TS, 15.3N,  41.6W,  50,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980825, 1200,  , HU, 16.2N,  43.3W,  65,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980825, 1800,  , HU, 16.9N,  45.3W,  75,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980826, 0000,  , HU, 17.6N,  47.3W,  80,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980826, 0600,  , HU, 18.4N,  49.1W,  90,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980826, 1200,  , HU, 19.1N,  51.1W,  85,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980826, 1800,  , HU, 19.7N,  52.8W,  80,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980827, 0000,  , HU, 20.1N,  54.9W,  80,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980827, 0600,  , HU, 20.6N,  56.7W,  85,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980827, 1200,  , HU, 21.2N,  58.5W,  90,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980827, 1800,  , HU, 21.8N,  60.1W,  85,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980828, 0000,  , HU, 22.4N,  61.7W,  80,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980828, 0600,  , HU, 22.7N,  63.2W,  80,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980828, 1200,  , HU, 23.0N,  64.4W,  80,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980828, 1800,  , HU, 23.4N,  65.7W,  80,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980829, 0000,  , HU, 23.9N,  66.9W,  75,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980829, 0600,  , HU, 24.3N,  68.2W,  70,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980829, 1200,  , HU, 24.8N,  69.4W,  70,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980829, 1800,  , HU, 25.4N,  70.5W,  70,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980830, 0000,  , HU, 25.9N,  71.4W,  65,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980830, 0600,  , HU, 26.4N,  72.2W,  65,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980830, 1200,  , HU, 26.9N,  73.1W,  65,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980830, 1800,  , HU, 27.5N,  73.9W,  65,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980831, 0000,  , HU, 27.9N,  74.1W,  70,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980831, 0600,  , HU, 28.4N,  74.3W,  75,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980831, 1200,  , HU, 29.2N,  74.1W,  90,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980831, 1800,  , HU, 30.0N,  73.7W,  85,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 0000,  , HU, 30.9N,  73.3W,  85,  973, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 0600,  , HU, 31.7N,  72.7W,  85,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 1200,  , HU, 32.2N,  72.0W,  85,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 1800,  , HU, 32.9N,  70.7W,  90,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 0000,  , HU, 33.7N,  69.1W,  80,  967, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 0600,  , HU, 34.6N,  67.6W,  75,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 1200,  , HU, 36.0N,  65.4W,  70,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 1800,  , HU, 37.9N,  63.1W,  70,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980903, 0000,  , HU, 39.9N,  60.1W,  70,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980903, 0600,  , HU, 42.1N,  57.5W,  70,  960, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980903, 1200,  , HU, 43.4N,  54.8W,  70,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980903, 1800,  , HU, 44.6N,  51.9W,  65,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 0000,  , EX, 44.8N,  48.5W,  65,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 0600,  , EX, 44.9N,  44.0W,  60,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 1200,  , EX, 45.0N,  40.5W,  60,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 1800,  , EX, 45.3N,  37.0W,  60,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 0000,  , EX, 45.9N,  33.0W,  60,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 0600,  , EX, 46.5N,  28.0W,  60,  973, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 1200,  , EX, 47.0N,  25.0W,  60,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 1800,  , EX, 48.0N,  22.0W,  60,  967, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 0000,  , EX, 50.0N,  19.0W,  60,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 0600,  , EX, 51.5N,  18.0W,  55,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 1200,  , EX, 52.8N,  17.1W,  55,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 1800,  , EX, 53.3N,  16.7W,  55,  967, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 0000,  , EX, 53.8N,  16.2W,  50,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 0600,  , EX, 54.5N,  16.0W,  45,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 1200,  , EX, 55.0N,  15.0W,  40,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 1800,  , EX, 55.8N,  14.0W,  35,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980908, 0000,  , EX, 56.4N,  13.1W,  30,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980908, 0600,  , EX, 57.0N,  12.0W,  30,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
AL051998,               EARL,     33,
19980831, 1200,  , TD, 21.6N,  93.5W,  30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980831, 1800,  , TS, 22.4N,  93.8W,  35, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 0000,  , TS, 23.2N,  93.7W,  35, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 0600,  , TS, 24.1N,  93.4W,  40, 1001, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 1200,  , TS, 25.0N,  93.1W,  45,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980901, 1800,  , TS, 25.8N,  92.5W,  50,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 0000,  , TS, 26.8N,  91.5W,  50,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 0600,  , TS, 27.6N,  90.4W,  50,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 1200,  , HU, 28.2N,  89.0W,  70,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980902, 1800,  , HU, 28.7N,  87.9W,  85,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980903, 0000,  , HU, 29.4N,  86.8W,  80,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980903, 0600, L, HU, 30.1N,  85.7W,  70,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,   70
19980903, 1200,  , TS, 31.3N,  84.0W,  45,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980903, 1800,  , EX, 32.4N,  82.4W,  40,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 0000,  , EX, 33.2N,  80.5W,  40,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 0600,  , EX, 34.5N,  79.0W,  50,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 1200,  , EX, 35.9N,  77.2W,  50,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980904, 1800,  , EX, 36.5N,  75.0W,  50, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 0000,  , EX, 38.0N,  71.0W,  50, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 0600,  , EX, 40.0N,  65.5W,  50,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 1200,  , EX, 42.5N,  61.0W,  50,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980905, 1800,  , EX, 45.0N,  56.0W,  50,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 0000,  , EX, 47.0N,  54.0W,  50,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 0600,  , EX, 48.0N,  53.0W,  50,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 1200,  , EX, 49.0N,  52.0W,  55,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980906, 1800,  , EX, 49.5N,  50.0W,  55,  966, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 0000,  , EX, 50.0N,  48.0W,  55,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 0600,  , EX, 50.5N,  45.0W,  50,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 1200,  , EX, 51.0N,  41.0W,  45,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980907, 1800,  , EX, 51.0N,  37.0W,  45,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980908, 0000,  , EX, 51.0N,  32.0W,  40,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980908, 0600,  , EX, 51.5N,  28.5W,  40,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980908, 1200,  , EX, 52.0N,  25.0W,  35,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
AL061998,            FRANCES,     21,
19980908, 1800,  , TD, 25.5N,  94.5W,  30, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980909, 0000,  , TD, 25.3N,  94.4W,  30, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980909, 0600,  , TD, 25.0N,  94.5W,  30,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980909, 1200,  , TD, 24.6N,  94.7W,  30,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980909, 1800,  , TS, 24.2N,  95.5W,  35,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980910, 0000,  , TS, 23.5N,  95.6W,  40,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980910, 0600,  , TS, 24.2N,  95.0W,  40,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980910, 1200,  , TS, 25.3N,  95.2W,  45,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980910, 1800,  , TS, 26.6N,  95.2W,  45,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980911, 0000,  , TS, 27.2N,  95.9W,  55,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980911, 0600, L, TS, 28.2N,  96.9W,  45,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980911, 1200,  , TS, 28.4N,  97.6W,  40,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980911, 1800,  , TS, 28.5N,  97.0W,  35,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980912, 0000,  , TD, 29.3N,  96.9W,  30,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19980912, 0600,  , TD, 30.2N,  96.8W,  30,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
